Trade;UpdateTime;UpdatedDay;UpdatedTime;TradeTime;TradedDay;TradedTime;Desk;CapturedBy;TradeStatus;TraderId;Instrument;Reason;Nominal;FloatRef;LastResetDate;LastResetRate;Theta;Loss;Unexplained;EventTypeCategoryLevel1;BusinessLineLevel1;LossIndicator;exposure
26041301;06/03/2013 06:49:27 PM;6;0,784340278;18/02/2013 01:19:46 PM;18;0,5553935185;Africa;PROD ACCOUNTANT;BO-BO Confirmed;MNGDIRECTOR;Bond;Operations request to change Economics of Trade;10000000;Fixed;;11;10114,4061;133932;-0,562575735;EL1;BL3;1;16,22894676
26041040;06/03/2013 06:49:45 PM;6;0,784548611;18/02/2013 01:13:39 PM;18;0,5511458333;Africa;PROD ACCOUNTANT;BO-BO Confirmed;MNGDIRECTOR;Bond;Operations request to change Economics of Trade;15000000;Fixed;;10;19157,9752;0;0,862681423;EL1;BL3;0;16,23340278
26041040;06/03/2013 06:50:52 PM;6;0,785324074;18/02/2013 01:13:39 PM;18;0,5511458333;Africa;PROD ACCOUNTANT;BO-BO Confirmed;MNGDIRECTOR;Bond;Operations request to change Economics of Trade;15000000;Fixed;;10;19157,9752;182635;0,862681423;EL1;BL3;1;16,23417824
18547809;07/03/2013 08:27:25 AM;7;0,352372685;04/01/2012 08:35:33 AM;4;0,3580208333;Commodities;PROD CONTROLLER;BO Confirmed;VICE PRINCIPAL;Other;Fees/Commissions Related;0;Missing;;;;0;;EL4;BL2;0;427,9943519
18547809;07/03/2013 08:39:21 AM;7;0,360659722;04/01/2012 08:35:33 AM;4;0,3580208333;Commodities;PROD CONTROLLER;BO Confirmed;VICE PRINCIPAL;Swap;Fees/Commissions Related;0;Missing;;;;0;;EL4;BL2;0;428,0026389
26412323;07/03/2013 08:54:36 AM;7;0,37125;04/03/2013 04:28:09 AM;4;0,1862152778;Prime Services;TECHSUPPORT;BO Confirmed;ATS;Swap;Calendar Related;0;Missing;;;;0;;EL7;BL6;0;3,185034722
26412324;07/03/2013 08:54:47 AM;7;0,371377315;04/03/2013 04:28:09 AM;4;0,1862152778;Prime Services;TECHSUPPORT;BO Confirmed;ATS;CurrSwap;Calendar Related;27578492;Missing;;;;0;;EL7;BL6;0;3,185162037
24770950;07/03/2013 09:57:56 AM;7;0,415231481;14/12/2012 10:59:03 AM;14;0,4576736111;MM;PROD ACCOUNTANT;BO Confirmed;ANALYST;FRN;System Update Call Accounts;0;Missing;07/03/2013;5,9;0;0;0;EL6;BL4;0;82,95755787
26506066;07/03/2013 11:12:32 AM;7;0,467037037;06/03/2013 03:59:10 PM;6;0,6660879630;Bonds/Repos;PROD CONTROLLER;BO-BO Confirmed;MNGDIRECTOR;Deposit;Capture Errors - Direction / Amount / Rate / CP;-23000000;Fixed;;7,75;-1183,265934;8634;-0,22133547;EL7;BL2;1;0,800949074
1582323;07/03/2013 12:01:09 PM;7;0,500798611;29/12/2006 12:00:00 PM;29;0,5000000000;MM;UNAUTHORISED;BO Confirmed;DIRECTOR;Call Deposit;System Update Call Accounts;0;LIBOR;07/03/2013;5,55;-2,98E-08;0;0;EL6;BL4;0;2260,000799
26498430;07/03/2013 12:14:44 PM;7;0,510231481;06/03/2013 01:44:32 PM;6;0,5725925926;Bonds/Repos;MIDOFFICE;BO-BO Confirmed;ASSOCIATE;Deposit;Calendar Related;-45000000;Fixed;;6,5;-3186,102201;9611;-0,581679027;EL7;BL2;1;0,937638889
24251679;07/03/2013 01:52:03 PM;7;0,5778125;16/11/2012 10:56:11 AM;16;0,4556828704;Equity;TECHSUPPORT;BO-BO Confirmed;DIRECTOR;Repo/Reverse;Trade enrichment for system flow;0;JIBAR;;;;0;;EL7;BL2;0;111,1221296
26440991;07/03/2013 01:57:22 PM;7;0,58150463;04/03/2013 04:14:15 PM;4;0,6765625000;Commodities;PROD CONTROLLER;BO-BO Confirmed;DIRECTOR;Curr;Commodities Early Delivery;-8415909;Missing;;;;0;;EL7;BL2;0;2,90494213
2811727;07/03/2013 02:19:24 PM;7;0,596805556;30/07/2008 02:45:51 PM;30;0,6151736111;MM;UNAUTHORISED;BO Confirmed;ANALYST;SecurityLoan;System Update Call Accounts;0;Missing;07/03/2013;5,45;-1,94E-06;0;8,41E-09;EL6;BL4;0;1680,981632
24817541;07/03/2013 02:23:40 PM;7;0,599768519;18/12/2012 01:39:58 PM;18;0,5694212963;Equity;TECHSUPPORT;BO Confirmed;ANALYST;Call Deposit;Calendar Related;16648121;Missing;20/02/2013;0,9;0;0;0;EL7;BL2;0;79,03034722
24828321;07/03/2013 02:24:03 PM;7;0,600034722;18/12/2012 04:19:16 PM;18;0,6800462963;Equity;TECHSUPPORT;BO Confirmed;ANALYST;SecurityLoan;Calendar Related;3787200;Missing;20/02/2013;0,9;0;0;0;EL7;BL2;0;78,91998843
26346412;07/03/2013 05:23:55 PM;7;0,72494213;28/02/2013 12:00:00 PM;28;0,5000000000;Rates;MIDOFFICE;BO-BO Confirmed;AMBA;FRA;Fees/Commissions Related;-150000000;JIBAR;28/02/2013;5,083;10212,92762;0;807,0026606;EL4;BL2;0;7,22494213
15430141;07/03/2013 06:00:04 PM;7;0,750046296;24/06/2011 03:49:40 PM;24;0,6594907407;Derivatives;MIDOFFICE;BO Confirmed;ASSOCIATE;Other;Client Request to Amend Economics of Deal;-18900000;Fixed;;0,91;-9043,65894;0;-69,57516839;EL4;BL2;0;622,0905556
15490471;07/03/2013 06:00:29 PM;7;0,750335648;24/06/2011 03:56:32 PM;24;0,6642592593;SND;MIDOFFICE;BO-BO Confirmed;ANALYST;CreditDefaultSwap;Client Request to Amend Economics of Deal;-3900000;Fixed;;0,91;-1866,151841;0;-16,97192364;EL4;BL3;0;622,0860764
15430840;07/03/2013 06:02:15 PM;7;0,7515625;24/06/2011 04:02:41 PM;24;0,6685300926;SND;MIDOFFICE;BO-BO Confirmed;ASSOCIATE;CreditDefaultSwap;Client Request to Amend Economics of Deal;-5000000;Fixed;;0,75;-2230,721526;0;-14,91384957;EL4;BL3;0;622,0830324
15430684;07/03/2013 06:02:30 PM;7;0,751736111;24/06/2011 03:59:36 PM;24;0,6663888889;Derivatives;MIDOFFICE;BO Confirmed;ASSOCIATE;CreditDefaultSwap;Client Request to Amend Economics of Deal;-5000000;Fixed;;0,75;-2230,721526;0;-14,91384957;EL4;BL2;0;622,0853472
15430141;07/03/2013 06:03:46 PM;7;0,752615741;24/06/2011 03:49:40 PM;24;0,6594907407;Derivatives;MIDOFFICE;BO Confirmed;ASSOCIATE;CreditDefaultSwap;Client Request to Amend Economics of Deal;-18900000;Fixed;;0,91;-9043,65894;0;-69,57516839;EL4;BL2;0;622,093125
15490471;07/03/2013 06:04:13 PM;7;0,752928241;24/06/2011 03:56:32 PM;24;0,6642592593;SND;MIDOFFICE;BO-BO Confirmed;ANALYST;CreditDefaultSwap;Client Request to Amend Economics of Deal;-3900000;Fixed;;0,91;-1866,151841;0;-16,97192364;EL4;BL3;0;622,088669
15430840;07/03/2013 06:48:26 PM;7;0,783634259;24/06/2011 04:02:41 PM;24;0,6685300926;SND;MIDOFFICE;BO-BO Confirmed;ASSOCIATE;FRN;Client Request to Amend Economics of Deal;-5000000;Fixed;;0,75;-2230,721526;0;-14,91384957;EL4;BL3;0;622,1151042
15430684;07/03/2013 06:48:44 PM;7;0,783842593;24/06/2011 03:59:36 PM;24;0,6663888889;Derivatives;MIDOFFICE;BO Confirmed;ASSOCIATE;CreditDefaultSwap;Client Request to Amend Economics of Deal;-5000000;Fixed;;0,75;-2230,721526;0;-14,91384957;EL4;BL2;0;622,1174537
15430141;07/03/2013 06:50:12 PM;7;0,784861111;24/06/2011 03:49:40 PM;24;0,6594907407;Derivatives;MIDOFFICE;BO Confirmed;ASSOCIATE;FRN;Client Request to Amend Economics of Deal;-18900000;Fixed;;0,91;-9043,65894;0;-69,57516839;EL4;BL2;0;622,1253704
15490471;07/03/2013 06:50:37 PM;7;0,785150463;24/06/2011 03:56:32 PM;24;0,6642592593;SND;MIDOFFICE;BO-BO Confirmed;ANALYST;CreditDefaultSwap;Client Request to Amend Economics of Deal;-3900000;Fixed;;0,91;-1866,151841;0;-16,97192364;EL4;BL3;0;622,1208912
25580567;08/03/2013 07:38:13 AM;8;0,318206019;30/01/2013 10:22:40 AM;30;0,4324074074;Prime Services;PROD CONTROLLER;BO Confirmed;ANALYST;SecurityLoan;Early Termination / Delivery / Close out;0;Fixed;;;;0;;EL1;BL6;0;36,88579861
25591275;08/03/2013 07:45:33 AM;8;0,323298611;30/01/2013 12:54:14 PM;30;0,5376620370;Prime Services;PROD CONTROLLER;BO Confirmed;ANALYST;CurrSwap;Early Termination / Delivery / Close out;0;Fixed;;;;0;;EL1;BL6;0;36,78563657
25850473;08/03/2013 07:56:04 AM;8;0,330601852;08/02/2013 01:15:57 PM;8;0,5527430556;Prime Services;PROD CONTROLLER;BO Confirmed;ANALYST;SecurityLoan;Early Termination / Delivery / Close out;0;Missing;;0;-3,00E-09;0;0;EL1;BL6;0;27,7778588
25850502;08/03/2013 07:59:02 AM;8;0,332662037;08/02/2013 01:17:03 PM;8;0,5535069444;Prime Services;PROD CONTROLLER;BO Confirmed;ANALYST;SecurityLoan;Early Termination / Delivery / Close out;0;Missing;;0;-1,00E-08;0;0;EL1;BL6;0;27,77915509
25850463;08/03/2013 08:04:44 AM;8;0,33662037;08/02/2013 01:15:30 PM;8;0,5524305556;Prime Services;PROD CONTROLLER;BO Confirmed;ANALYST;SecurityLoan;Early Termination / Delivery / Close out;0;Missing;;0;6,00E-08;0;0;EL1;BL6;0;27,78418981
18547809;08/03/2013 08:34:25 AM;8;0,357233796;04/01/2012 08:35:33 AM;4;0,3580208333;Commodities;PROD CONTROLLER;BO Confirmed;VICE PRINCIPAL;Curr;Fees/Commissions Related;0;Missing;;;;0;;EL4;BL2;0;428,999213
24655069;08/03/2013 10:27:54 AM;8;0,436041667;10/12/2012 12:00:00 PM;10;0,5000000000;Equity;TECHSUPPORT;BO-BO Confirmed;DIRECTOR;Call Deposit;Corrected NDEUSSA Reset Level;0;LIBOR;;0;-11,676158;0;39997,10451;EL7;BL2;0;87,93604167
24655071;08/03/2013 10:28:15 AM;8;0,436284722;10/12/2012 12:00:00 PM;10;0,5000000000;Equity;TECHSUPPORT;BO-BO Confirmed;DIRECTOR;Other;Corrected NDEUSSA Reset Level;0;LIBOR;;0;-32,6179196;0;7378,507356;EL7;BL2;0;87,93628472
1582692;08/03/2013 10:46:59 AM;8;0,449293981;29/12/2006 12:00:00 PM;29;0,5000000000;MM;UNAUTHORISED;BO Confirmed;DIRECTOR;Other;System Update Call Accounts;0;Missing;01/03/2013;4,8;-7,00E-05;7233;0;EL6;BL5;1;2260,949294
1582674;08/03/2013 11:10:05 AM;8;0,465335648;29/12/2006 12:00:00 PM;29;0,5000000000;MM;PROD ACCOUNTANT;BO Confirmed;DIRECTOR;Call Deposit;System Update Call Accounts;0;Missing;08/03/2013;5,5;-0,000999928;0;0;EL6;BL4;0;2260,965336
24915989;08/03/2013 01:01:18 PM;8;0,542569444;21/12/2012 09:39:02 AM;21;0,4021064815;Commodities;PROD CONTROLLER;BO Confirmed;ANALYST;Call Deposit;Payments Related;0;Missing;;0;0;2580;0;EL4;BL2;1;77,14046296
26525630;08/03/2013 01:30:33 PM;8;0,562881944;07/03/2013 11:43:27 AM;7;0,4885069444;Bonds/Repos;PROD CONTROLLER;BO-BO Confirmed;ASSOCIATE;SecurityLoan;Calendar Related;-11250000;Fixed;;6,75;-506,5391136;0;0,1472727;EL7;BL2;0;1,074375
24188295;08/03/2013 01:33:32 PM;8;0,564953704;13/11/2012 03:16:51 PM;13;0,6367013889;Derivatives;MIDOFFICE;BO Confirmed;ANALYST;Deposit;Payments Related;-1;Fixed;;0;0;0;0;EL4;BL4;0;114,9282523
24188294;08/03/2013 01:33:59 PM;8;0,565266204;13/11/2012 03:16:51 PM;13;0,6367013889;Management/Other;MIDOFFICE;BO Confirmed;ANALYST;Swap;Payments Related;1;Fixed;;0;0;0;0;EL4;BL2;0;114,9285648
24251679;08/03/2013 01:58:06 PM;8;0,582013889;16/11/2012 10:56:11 AM;16;0,4556828704;Equity;TECHSUPPORT;BO-BO Confirmed;DIRECTOR;CurrSwap;Trade enrichment for system flow;0;JIBAR;;;;0;;EL7;BL2;0;112,126331
26440991;08/03/2013 02:07:34 PM;8;0,588587963;04/03/2013 04:14:15 PM;4;0,6765625000;Commodities;PROD CONTROLLER;BO-BO Confirmed;DIRECTOR;Curr;Commodities Early Delivery;-8415909;Missing;;0;-1140,48237;0;7,73E-06;EL7;BL2;0;3,912025463
26548569;08/03/2013 02:21:05 PM;8;0,597974537;07/03/2013 05:27:24 PM;7;0,7273611111;SND;TECHSUPPORT;BO Confirmed;ANALYST;Swap;Portfolio Move / Restructure;0;Fixed;;2,25;23,102579;0;-5,07507913;EL7;BL3;0;0,870613426
26412324;08/03/2013 03:23:01 PM;8;0,640983796;04/03/2013 04:28:09 AM;4;0,1862152778;Prime Services;PROD CONTROLLER;BO Confirmed;ATS;Bond;Early Termination / Delivery / Close out;27578492;Missing;;;;0;;EL1;BL6;0;4,454768519
26412323;08/03/2013 03:24:04 PM;8;0,641712963;04/03/2013 04:28:09 AM;4;0,1862152778;Prime Services;PROD CONTROLLER;BO Confirmed;ATS;SecurityLoan;Early Termination / Delivery / Close out;0;Missing;;0;0;0;0;EL1;BL6;0;4,455497685
24655071;08/03/2013 04:43:25 PM;8;0,69681713;10/12/2012 12:00:00 PM;10;0,5000000000;Equity;TECHSUPPORT;BO-BO Confirmed;DIRECTOR;BuySellback;Corrected NDEUSSA Reset Level;0;LIBOR;;0;-32,6179196;0;7378,507356;EL7;BL2;0;88,19681713
24655069;08/03/2013 04:54:47 PM;8;0,704710648;10/12/2012 12:00:00 PM;10;0,5000000000;Equity;TECHSUPPORT;BO-BO Confirmed;DIRECTOR;SecurityLoan;Corrected NDEUSSA Reset Level;0;LIBOR;;0;-11,676158;0;39997,10451;EL7;BL2;0;88,20471065
24655071;08/03/2013 04:55:14 PM;8;0,705023148;10/12/2012 12:00:00 PM;10;0,5000000000;Equity;TECHSUPPORT;BO-BO Confirmed;DIRECTOR;TotalReturnSwap;Corrected NDEUSSA Reset Level;0;LIBOR;;0;-32,6179196;0;7378,507356;EL7;BL2;0;88,20502315
24655071;08/03/2013 05:18:12 PM;8;0,720972222;10/12/2012 12:00:00 PM;10;0,5000000000;Equity;TECHSUPPORT;BO-BO Confirmed;DIRECTOR;TotalReturnSwap;Corrected NDEUSSA Reset Level;0;LIBOR;;0;-32,6179196;43105;7378,507356;EL6;BL2;1;88,22097222
24655069;08/03/2013 05:19:17 PM;8;0,721724537;10/12/2012 12:00:00 PM;10;0,5000000000;Equity;TECHSUPPORT;BO-BO Confirmed;DIRECTOR;TotalReturnSwap;Corrected NDEUSSA Reset Level;0;LIBOR;;0;-11,676158;32151;39997,10451;EL6;BL2;1;88,22172454
18547809;11/03/2013 08:22:48 AM;11;0,349166667;04/01/2012 08:35:33 AM;4;0,3580208333;Commodities;PROD CONTROLLER;BO Confirmed;VICE PRINCIPAL;Other;Fees/Commissions Related;0;Missing;;;;0;;EL4;BL2;0;431,9911458
26300359;11/03/2013 09:18:21 AM;11;0,387743056;27/02/2013 12:00:00 PM;27;0,5000000000;Equity;TECHSUPPORT;BO Confirmed;DIRECTOR;Future/Forward;Trade enrichment for system flow;-67651;Missing;;0;279131,3524;1340586;0,85248407;EL7;BL2;1;11,88774306
26300773;11/03/2013 09:18:44 AM;11;0,388009259;27/02/2013 04:21:15 PM;27;0,6814236111;Equity;TECHSUPPORT;BO Confirmed;DIRECTOR;Future/Forward;Trade enrichment for system flow;-25814;Missing;;0;62538,62192;282076;0,195266274;EL7;BL2;1;11,70658565
21327994;11/03/2013 09:18:55 AM;11;0,388136574;18/06/2012 02:23:35 PM;18;0,5997106481;Equity;TECHSUPPORT;BO-BO Confirmed;ANALYST;Future/Forward;Calendar Related;-20;Missing;;0;-188,9383;2318;0,284500001;EL7;BL2;1;265,7884259
17556707;11/03/2013 09:28:44 AM;11;0,394953704;25/10/2011 02:08:32 PM;25;0,5892592593;Equity;TECHSUPPORT;BO-BO Confirmed;DIRECTOR;Future/Forward;Payments Related;-550000;Missing;;0;23354,54123;0;-17,51547364;EL4;BL2;0;502,8056944
26433991;11/03/2013 09:43:18 AM;11;0,405069444;04/03/2013 02:08:43 PM;4;0,5893865741;Equity;TECHSUPPORT;BO Confirmed;DIRECTOR;TotalReturnSwap;Trade enrichment for system flow;20000;Missing;;;;0;;EL7;BL2;0;6,81568287
17397003;11/03/2013 10:15:56 AM;11;0,427731481;14/10/2011 10:23:38 AM;14;0,4330787037;MM;UNAUTHORISED;BO Confirmed;DIRECTOR;Other;System Update Call Accounts;0;Missing;11/03/2013;5,5;3,07E-05;0;1,54E-09;EL6;BL4;0;513,9946528
24655069;11/03/2013 10:33:14 AM;11;0,43974537;10/12/2012 12:00:00 PM;10;0,5000000000;Equity;TECHSUPPORT;BO-BO Confirmed;DIRECTOR;Other;Corrected NDEUSSA Reset Level;0;LIBOR;;0;62,609524;0;0,59887609;EL7;BL2;0;90,93974537
24655071;11/03/2013 10:33:33 AM;11;0,439965278;10/12/2012 12:00:00 PM;10;0,5000000000;Equity;TECHSUPPORT;BO-BO Confirmed;DIRECTOR;TotalReturnSwap;Corrected NDEUSSA Reset Level;0;LIBOR;;0;-26,4053604;0;-0,22350265;EL7;BL2;0;90,93996528
8920098;11/03/2013 11:18:06 AM;11;0,470902778;15/04/2010 12:00:00 PM;15;0,5000000000;MM;UNAUTHORISED;BO Confirmed;DIRECTOR;TotalReturnSwap;System Update Call Accounts;0;Missing;;;;0;;EL6;BL5;0;1060,970903
26546758;11/03/2013 11:23:37 AM;11;0,474733796;07/03/2013 04:48:03 PM;7;0,7000347222;Derivatives;TECHSUPPORT;BO Confirmed;ANALYST;IndexLinkedSwap;Trade enrichment for system flow;0;Fixed;;;;0;;EL7;BL2;0;3,774699074
26548569;11/03/2013 11:31:34 AM;11;0,48025463;07/03/2013 05:27:24 PM;7;0,7273611111;SND;TECHSUPPORT;Terminated;ANALYST;IndexLinkedSwap;Trade enrichment for system flow;0;Fixed;;;;0;;EL8;BL3;0;3,752893519
8339689;11/03/2013 11:32:48 AM;11;0,481111111;12/03/2010 05:48:11 PM;12;0,7417939815;SND;PROD ACCOUNTANT;BO-BO Confirmed;MNGDIRECTOR;IndexLinkedSwap;Capture Errors - Direction / Amount / Rate / CP;0;Fixed;;10,13825;-1179,1579;5896;0;EL7;BL3;1;1094,739317
8336062;11/03/2013 11:34:58 AM;11;0,482615741;12/03/2010 03:50:07 PM;12;0,6598032407;MM;PROD ACCOUNTANT;BO-BO Confirmed;DIRECTOR;Deposit;Capture Errors - Direction / Amount / Rate / CP;0;Fixed;;10,13825;-1179,1579;5896;0;EL7;BL5;1;1094,822813
25845320;11/03/2013 11:44:52 AM;11;0,489490741;08/02/2013 11:13:56 AM;8;0,4680092593;Bonds/Repos;TECHSUPPORT;BO-BO Confirmed;VICE PRINCIPAL;SecurityLoan;Calendar Related;339290877;Missing;12/02/2013;5,25;142696,385;0;0;EL7;BL2;0;31,02148148
23535853;11/03/2013 12:14:24 PM;11;0,51;08/10/2012 12:12:48 PM;8;0,5088888889;Commodities;PROD CONTROLLER;BO Confirmed;VICE PRINCIPAL;Other;Capture Errors - Direction / Amount / Rate / CP;0;Fixed;;;;0;;EL7;BL2;0;154,0011111
21864991;11/03/2013 12:26:57 PM;11;0,518715278;18/02/2010 12:33:12 PM;18;0,5230555556;Rates;TECHSUPPORT;BO Confirmed;ASSOCIATE;IndexLinkedBond;Payments Related;0;Fixed;;;;0;;EL7;BL2;0;1116,99566
26538752;11/03/2013 12:36:17 PM;11;0,525196759;07/03/2013 03:24:15 PM;7;0,6418402778;Prime Services;PROD CONTROLLER;BO Confirmed;ANALYST;SecurityLoan;Early Termination / Delivery / Close out;3567418;Missing;;;;0;;EL1;BL6;0;3,883356481
26440991;11/03/2013 02:02:20 PM;11;0,584953704;04/03/2013 04:14:15 PM;4;0,6765625000;Commodities;PROD CONTROLLER;BO-BO Confirmed;DIRECTOR;Curr;Commodities Early Delivery;-8415909;Missing;;;;0;;EL7;BL2;0;6,908391204
26496737;11/03/2013 02:02:20 PM;11;0,584953704;06/03/2013 01:14:47 PM;6;0,5519328704;Commodities;PROD CONTROLLER;BO Confirmed;DIRECTOR;Curr;Commodities Early Delivery;-1467241;Missing;;;;0;;EL7;BL2;0;5,033020833
26580931;11/03/2013 03:01:41 PM;11;0,626168981;08/03/2013 04:54:22 PM;8;0,7044212963;Derivatives;MIDOFFICE;BO Confirmed;ASSOCIATE;Repo/Reverse;Calendar Related;50000000;LIBOR;07/03/2013;0,28;2030,053348;1960;0,297275801;EL7;BL2;1;2,921747685
26548599;11/03/2013 05:44:13 PM;11;0,739039352;07/03/2013 05:31:02 PM;7;0,7298842593;Rates;TECHSUPPORT;BO Confirmed;DIRECTOR;Swap;Valuation Group Request;0;Fixed;;0,994;-3903,413504;0;-7,253727636;EL7;BL2;0;4,009155093
26570842;12/03/2013 07:53:46 AM;12;0,32900463;08/03/2013 02:56:29 PM;8;0,6225578704;Africa;PROD CONTROLLER;BO Confirmed;MNGDIRECTOR;Curr;Trade enrichment for system flow;-2702703;Missing;;;;0;;EL8;BL2;0;3,706446759
26548599;12/03/2013 08:27:05 AM;12;0,352141204;07/03/2013 05:31:02 PM;7;0,7298842593;Rates;TECHSUPPORT;BO Confirmed;DIRECTOR;SecurityLoan;Trade enrichment for system flow;0;Fixed;;;;0;;EL8;BL2;0;4,622256944
18547809;12/03/2013 08:36:40 AM;12;0,358796296;04/01/2012 08:35:33 AM;4;0,3580208333;Commodities;PROD CONTROLLER;BO Confirmed;VICE PRINCIPAL;Deposit;Fees/Commissions Related;0;Missing;;;;0;;EL4;BL2;0;433,0007755
24251679;12/03/2013 09:30:42 AM;12;0,396319444;16/11/2012 10:56:11 AM;16;0,4556828704;Equity;TECHSUPPORT;BO-BO Confirmed;DIRECTOR;Curr;Capture Errors - Direction / Amount / Rate / CP;0;JIBAR;28/10/2010;5,905;-3,67E-06;1115;0,019412717;EL7;BL2;1;115,9406366
26594607;12/03/2013 09:35:21 AM;12;0,399548611;11/03/2013 12:34:17 PM;11;0,5238078704;Bonds/Repos;MIDOFFICE;BO-BO Confirmed;VICE PRINCIPAL;Swap;Calendar Related;0;Fixed;;5;2,920582049;6841;-5,00E-11;EL7;BL2;1;0,875740741
26580926;12/03/2013 10:09:55 AM;12;0,423553241;08/03/2013 04:53:12 PM;8;0,7036111111;Derivatives;TECHSUPPORT;BO Confirmed;ASSOCIATE;Repo/Reverse;Trade enrichment for system flow;0;Fixed;;;;0;;EL8;BL2;0;3,71994213
2282386;12/03/2013 11:56:59 AM;12;0,497905093;06/05/2008 12:05:53 PM;6;0,5040856481;MM;UNAUTHORISED;BO Confirmed;DIRECTOR;Repo/Reverse;System Update Call Accounts;0;JIBAR;12/03/2013;5,55;0,000200003;0;0;EL6;BL4;0;1770,993819
1581755;12/03/2013 11:57:07 AM;12;0,497997685;29/12/2006 12:00:00 PM;29;0,5000000000;MM;UNAUTHORISED;BO Confirmed;DIRECTOR;Call Deposit;System Update Call Accounts;0;LIBOR;12/03/2013;5,55;-0,001000017;0;0;EL6;BL4;0;2264,997998
4408342;12/03/2013 11:57:32 AM;12;0,498287037;13/03/2009 10:03:44 AM;13;0,4192592593;MM;UNAUTHORISED;BO Confirmed;DIRECTOR;Call Deposit;System Update Call Accounts;0;LIBOR;12/03/2013;;;0;0;EL6;BL4;0;1460,079028
26538752;12/03/2013 12:17:20 PM;12;0,512037037;07/03/2013 03:24:15 PM;7;0,6418402778;Prime Services;TECHSUPPORT;BO Confirmed;ANALYST;SecurityLoan;Calendar Related;3567418;Missing;;;;0;;EL7;BL6;0;4,870196759
26538752;12/03/2013 12:18:52 PM;12;0,513101852;07/03/2013 03:24:15 PM;7;0,6418402778;Prime Services;TECHSUPPORT;BO Confirmed;ANALYST;SecurityLoan;Calendar Related;3567418;Missing;;;;0;;EL7;BL6;0;4,871261574
22715927;12/03/2013 12:22:36 PM;12;0,515694444;31/08/2012 11:56:04 AM;31;0,4972685185;Bonds/Repos;MIDOFFICE;BO-BO Confirmed;DIRECTOR;Other;Valuation Group Request;-5000000;Fixed;;9,88;-1245,19762;0;235543,7613;EL7;BL2;0;193,0184259
26159451;12/03/2013 12:22:45 PM;12;0,515798611;21/02/2013 06:30:15 PM;21;0,7710069444;Derivatives;MIDOFFICE;BO-BO Confirmed;ANALYST;Bond;Valuation Group Request;-390000;Fixed;;8,8;-92,042828;0;50703,3517;EL7;BL1;0;18,74479167
26159451;12/03/2013 01:20:03 PM;12;0,555590278;21/02/2013 06:30:15 PM;21;0,7710069444;Derivatives;MIDOFFICE;BO-BO Confirmed;ANALYST;BuySellback;Valuation Group Request;-390000;Fixed;;8,8;-92,042828;56383;50703,3517;EL7;BL1;1;18,78458333
22715927;12/03/2013 01:20:12 PM;12;0,555694444;31/08/2012 11:56:04 AM;31;0,4972685185;Bonds/Repos;MIDOFFICE;BO-BO Confirmed;DIRECTOR;Bond;Valuation Group Request;-5000000;Fixed;;9,88;-1245,19762;544724;235543,7613;EL7;BL2;1;193,0584259
25319107;12/03/2013 01:20:32 PM;12;0,555925926;17/01/2013 01:11:08 PM;17;0,5493981481;Derivatives;MIDOFFICE;BO-BO Confirmed;ASSOCIATE;Bond;Valuation Group Request;0;Fixed;;4;8,7669;0;-1776,032517;EL7;BL1;0;54,00652778
26512986;12/03/2013 01:51:06 PM;12;0,577152778;06/03/2013 06:55:29 PM;6;0,7885300926;Africa;PROD ACCOUNTANT;BO-BO Confirmed;MNGDIRECTOR;Deposit;Client Request to Amend Economics of Deal;0;Fixed;;0;-225670,859;0;0,080257058;EL4;BL3;0;5,788622685
26440991;12/03/2013 01:56:48 PM;12;0,581111111;04/03/2013 04:14:15 PM;4;0,6765625000;Commodities;PROD CONTROLLER;BO-BO Confirmed;DIRECTOR;Curr;Commodities Early Delivery;-8415909;Missing;;;;0;;EL7;BL2;0;7,904548611
26496737;12/03/2013 01:56:49 PM;12;0,581122685;06/03/2013 01:14:47 PM;6;0,5519328704;Commodities;PROD CONTROLLER;BO Confirmed;DIRECTOR;Curr;Commodities Early Delivery;-1467241;Missing;;;;0;;EL7;BL2;0;6,029189815
3876422;12/03/2013 01:59:02 PM;12;0,582662037;31/12/2008 09:30:37 AM;31;0,3962615741;MM;PROD ACCOUNTANT;BO Confirmed;ANALYST;Call Deposit;System Update Call Accounts;0;Missing;;;;0;;EL6;BL3;0;1532,1864
20318940;12/03/2013 02:01:17 PM;12;0,584224537;24/04/2012 09:41:16 AM;24;0,4036574074;MM;PROD ACCOUNTANT;BO Confirmed;DIRECTOR;SecurityLoan;System Update Call Accounts;0;Missing;;;;0;;EL6;BL3;0;322,1805671
16023205;12/03/2013 03:14:34 PM;12;0,635115741;03/08/2011 03:17:30 PM;3;0,6371527778;MM;UNAUTHORISED;BO Confirmed;DIRECTOR;Call Deposit;System Update Call Accounts;0;Missing;;;;0;;EL6;BL5;0;586,997963
19633501;12/03/2013 03:23:47 PM;12;0,641516204;12/03/2012 12:00:00 PM;12;0,5000000000;Equity;TECHSUPPORT;BO-BO Confirmed;DIRECTOR;Call Deposit;Corrected NDEUSSA Reset Level;20152580;LIBOR;;;;0;;EL7;BL2;0;365,1415162
26651108;12/03/2013 06:03:45 PM;12;0,752604167;12/03/2013 05:32:53 PM;12;0,7311689815;Management/Other;TECHSUPPORT;BO Confirmed;AMBA;SecurityLoan;Calendar Related;-77300;Missing;;;;0;;EL7;BL6;0;0,021435185
